ID,rock_type
TEST_65151,Gneiss
TEST_65152,Gneiss
TEST_65153,Weathered_Rock
TEST_65154,Gneiss
TEST_65155,Etc
TEST_65156,Etc
TEST_65157,Mud_Sandstone
TEST_65158,Granite
TEST_65159,Gneiss
TEST_65160,Etc
TEST_65161,Gneiss
TEST_65162,Gneiss
TEST_65163,Mud_Sandstone
TEST_65164,Etc
TEST_65165,Gneiss
TEST_65166,Mud_Sandstone
TEST_65167,Gneiss
TEST_65168,Gneiss
TEST_65169,Weathered_Rock
TEST_65170,Gneiss
TEST_65171,Gneiss
TEST_65172,Etc
TEST_65173,Andesite
TEST_65174,Etc
TEST_65175,Mud_Sandstone
TEST_65176,Weathered_Rock
TEST_65177,Etc
TEST_65178,Weathered_Rock
TEST_65179,Gneiss
TEST_65180,Andesite
TEST_65181,Mud_Sandstone
TEST_65182,Weathered_Rock
TEST_65183,Gneiss
TEST_65184,Gneiss
TEST_65185,Gneiss
TEST_65186,Gneiss
TEST_65187,Gneiss
TEST_65188,Weathered_Rock
TEST_65189,Andesite
TEST_65190,Mud_Sandstone
TEST_65191,Weathered_Rock
TEST_65192,Mud_Sandstone
TEST_65193,Weathered_Rock
TEST_65194,Gneiss
TEST_65195,Gneiss
TEST_65196,Granite
TEST_65197,Gneiss
TEST_65198,Mud_Sandstone
TEST_65199,Weathered_Rock
TEST_65200,Gneiss
TEST_65201,Mud_Sandstone
TEST_65202,Andesite
TEST_65203,Andesite
TEST_65204,Andesite
TEST_65205,Weathered_Rock
TEST_65206,Mud_Sandstone
TEST_65207,Mud_Sandstone
TEST_65208,Mud_Sandstone
TEST_65209,Weathered_Rock
TEST_65210,Gneiss
TEST_65211,Gneiss
TEST_65212,Weathered_Rock
TEST_65213,Weathered_Rock
TEST_65214,Andesite
TEST_65215,Mud_Sandstone
TEST_65216,Andesite
TEST_65217,Weathered_Rock
TEST_65218,Mud_Sandstone
TEST_65219,Gneiss
TEST_65220,Mud_Sandstone
TEST_65221,Mud_Sandstone
TEST_65222,Gneiss
TEST_65223,Gneiss
TEST_65224,Gneiss
TEST_65225,Weathered_Rock
TEST_65226,Gneiss
TEST_65227,Andesite
TEST_65228,Gneiss
TEST_65229,Gneiss
TEST_65230,Andesite
TEST_65231,Andesite
TEST_65232,Etc
TEST_65233,Etc
TEST_65234,Etc
TEST_65235,Weathered_Rock
TEST_65236,Gneiss
TEST_65237,Gneiss
TEST_65238,Gneiss
TEST_65239,Gneiss
TEST_65240,Gneiss
TEST_65241,Gneiss
TEST_65242,Mud_Sandstone
TEST_65243,Gneiss
TEST_65244,Mud_Sandstone
TEST_65245,Gneiss
TEST_65246,Mud_Sandstone
TEST_65247,Mud_Sandstone
TEST_65248,Mud_Sandstone
TEST_65249,Gneiss
TEST_65250,Mud_Sandstone
TEST_65251,Weathered_Rock
TEST_65252,Gneiss
TEST_65253,Gneiss
TEST_65254,Andesite
TEST_65255,Mud_Sandstone
TEST_65256,Mud_Sandstone
TEST_65257,Andesite
TEST_65258,Mud_Sandstone
TEST_65259,Gneiss
TEST_65260,Mud_Sandstone
TEST_65261,Weathered_Rock
TEST_65262,Weathered_Rock
TEST_65263,Gneiss
TEST_65264,Gneiss
TEST_65265,Gneiss
TEST_65266,Gneiss
TEST_65267,Gneiss
TEST_65268,Andesite
TEST_65269,Gneiss
TEST_65270,Weathered_Rock
TEST_65271,Andesite
TEST_65272,Gneiss
TEST_65273,Gneiss
TEST_65274,Andesite
TEST_65275,Gneiss
TEST_65276,Etc
TEST_65277,Andesite
TEST_65278,Etc
TEST_65279,Mud_Sandstone
TEST_65280,Gneiss
TEST_65281,Gneiss
TEST_65282,Gneiss
TEST_65283,Gneiss
TEST_65284,Andesite
TEST_65285,Mud_Sandstone
TEST_65286,Weathered_Rock
TEST_65287,Mud_Sandstone
TEST_65288,Andesite
TEST_65289,Weathered_Rock
TEST_65290,Weathered_Rock
TEST_65291,Etc
TEST_65292,Weathered_Rock
TEST_65293,Andesite
TEST_65294,Etc
TEST_65295,Etc
TEST_65296,Mud_Sandstone
TEST_65297,Etc
TEST_65298,Etc
TEST_65299,Mud_Sandstone
TEST_65300,Andesite
TEST_65301,Gneiss
TEST_65302,Mud_Sandstone
TEST_65303,Mud_Sandstone
TEST_65304,Gneiss
TEST_65305,Andesite
TEST_65306,Gneiss
TEST_65307,Gneiss
TEST_65308,Mud_Sandstone
TEST_65309,Mud_Sandstone
TEST_65310,Mud_Sandstone
TEST_65311,Gneiss
TEST_65312,Andesite
TEST_65313,Weathered_Rock
TEST_65314,Andesite
TEST_65315,Gneiss
TEST_65316,Weathered_Rock
TEST_65317,Andesite
TEST_65318,Weathered_Rock
TEST_65319,Andesite
TEST_65320,Mud_Sandstone
TEST_65321,Gneiss
TEST_65322,Mud_Sandstone
TEST_65323,Etc
TEST_65324,Andesite
TEST_65325,Weathered_Rock
TEST_65326,Andesite
TEST_65327,Mud_Sandstone
TEST_65328,Gneiss
TEST_65329,Weathered_Rock
TEST_65330,Etc
TEST_65331,Andesite
TEST_65332,Weathered_Rock
TEST_65333,Gneiss
TEST_65334,Mud_Sandstone
TEST_65335,Gneiss
TEST_65336,Mud_Sandstone
TEST_65337,Gneiss
TEST_65338,Gneiss
TEST_65339,Gneiss
TEST_65340,Gneiss
TEST_65341,Weathered_Rock
TEST_65342,Gneiss
TEST_65343,Weathered_Rock
TEST_65344,Gneiss
TEST_65345,Weathered_Rock
TEST_65346,Etc
TEST_65347,Gneiss
TEST_65348,Mud_Sandstone
TEST_65349,Granite
TEST_65350,Andesite
TEST_65351,Andesite
TEST_65352,Weathered_Rock
TEST_65353,Andesite
TEST_65354,Weathered_Rock
TEST_65355,Etc
TEST_65356,Etc
TEST_65357,Andesite
TEST_65358,Andesite
TEST_65359,Andesite
TEST_65360,Mud_Sandstone
TEST_65361,Mud_Sandstone
TEST_65362,Mud_Sandstone
TEST_65363,Mud_Sandstone
TEST_65364,Gneiss
TEST_65365,Gneiss
TEST_65366,Gneiss
TEST_65367,Etc
TEST_65368,Mud_Sandstone
TEST_65369,Mud_Sandstone
TEST_65370,Gneiss
TEST_65371,Weathered_Rock
TEST_65372,Gneiss
TEST_65373,Gneiss
TEST_65374,Gneiss
TEST_65375,Gneiss
TEST_65376,Andesite
TEST_65377,Andesite
TEST_65378,Mud_Sandstone
TEST_65379,Mud_Sandstone
TEST_65380,Mud_Sandstone
TEST_65381,Gneiss
TEST_65382,Mud_Sandstone
TEST_65383,Gneiss
TEST_65384,Weathered_Rock
TEST_65385,Gneiss
TEST_65386,Weathered_Rock
TEST_65387,Weathered_Rock
TEST_65388,Andesite
TEST_65389,Andesite
TEST_65390,Andesite
TEST_65391,Gneiss
TEST_65392,Gneiss
TEST_65393,Andesite
TEST_65394,Andesite
TEST_65395,Mud_Sandstone
TEST_65396,Andesite
TEST_65397,Gneiss
TEST_65398,Gneiss
TEST_65399,Gneiss
TEST_65400,Gneiss
TEST_65401,Gneiss
TEST_65402,Weathered_Rock
TEST_65403,Andesite
TEST_65404,Andesite
TEST_65405,Weathered_Rock
TEST_65406,Weathered_Rock
TEST_65407,Gneiss
TEST_65408,Andesite
TEST_65409,Weathered_Rock
TEST_65410,Andesite
TEST_65411,Weathered_Rock
TEST_65412,Weathered_Rock
TEST_65413,Weathered_Rock
TEST_65414,Andesite
TEST_65415,Mud_Sandstone
TEST_65416,Mud_Sandstone
TEST_65417,Mud_Sandstone
TEST_65418,Mud_Sandstone
TEST_65419,Gneiss
TEST_65420,Gneiss
TEST_65421,Gneiss
TEST_65422,Gneiss
TEST_65423,Weathered_Rock
TEST_65424,Gneiss
TEST_65425,Mud_Sandstone
TEST_65426,Gneiss
TEST_65427,Gneiss
TEST_65428,Gneiss
TEST_65429,Weathered_Rock
TEST_65430,Andesite
TEST_65431,Gneiss
TEST_65432,Gneiss
TEST_65433,Andesite
TEST_65434,Andesite
TEST_65435,Andesite
TEST_65436,Andesite
TEST_65437,Andesite
TEST_65438,Andesite
TEST_65439,Weathered_Rock
TEST_65440,Weathered_Rock
TEST_65441,Weathered_Rock
TEST_65442,Weathered_Rock
TEST_65443,Basalt
TEST_65444,Gneiss
TEST_65445,Gneiss
TEST_65446,Gneiss
TEST_65447,Gneiss
TEST_65448,Weathered_Rock
TEST_65449,Andesite
TEST_65450,Gneiss
TEST_65451,Gneiss
TEST_65452,Andesite
TEST_65453,Weathered_Rock
TEST_65454,Gneiss
TEST_65455,Gneiss
TEST_65456,Weathered_Rock
TEST_65457,Andesite
TEST_65458,Mud_Sandstone
TEST_65459,Etc
TEST_65460,Gneiss
TEST_65461,Gneiss
TEST_65462,Gneiss
TEST_65463,Gneiss
TEST_65464,Gneiss
TEST_65465,Gneiss
TEST_65466,Gneiss
TEST_65467,Mud_Sandstone
TEST_65468,Gneiss
TEST_65469,Andesite
TEST_65470,Gneiss
TEST_65471,Gneiss
TEST_65472,Gneiss
TEST_65473,Mud_Sandstone
TEST_65474,Gneiss
TEST_65475,Andesite
TEST_65476,Mud_Sandstone
TEST_65477,Mud_Sandstone
TEST_65478,Mud_Sandstone
TEST_65479,Weathered_Rock
TEST_65480,Andesite
TEST_65481,Gneiss
TEST_65482,Mud_Sandstone
TEST_65483,Weathered_Rock
TEST_65484,Weathered_Rock
TEST_65485,Gneiss
TEST_65486,Gneiss
TEST_65487,Gneiss
TEST_65488,Weathered_Rock
TEST_65489,Etc
TEST_65490,Gneiss
TEST_65491,Etc
TEST_65492,Weathered_Rock
TEST_65493,Andesite
TEST_65494,Andesite
TEST_65495,Andesite
TEST_65496,Gneiss
TEST_65497,Mud_Sandstone
TEST_65498,Mud_Sandstone
TEST_65499,Weathered_Rock
TEST_65500,Andesite
TEST_65501,Weathered_Rock
TEST_65502,Weathered_Rock
TEST_65503,Andesite
TEST_65504,Andesite
TEST_65505,Gneiss
TEST_65506,Mud_Sandstone
TEST_65507,Andesite
TEST_65508,Gneiss
TEST_65509,Mud_Sandstone
TEST_65510,Andesite
TEST_65511,Andesite
TEST_65512,Gneiss
TEST_65513,Gneiss
TEST_65514,Gneiss
TEST_65515,Gneiss
TEST_65516,Gneiss
TEST_65517,Gneiss
TEST_65518,Gneiss
TEST_65519,Gneiss
TEST_65520,Gneiss
TEST_65521,Gneiss
TEST_65522,Gneiss
TEST_65523,Gneiss
TEST_65524,Gneiss
TEST_65525,Gneiss
TEST_65526,Gneiss
TEST_65527,Gneiss
TEST_65528,Gneiss
TEST_65529,Gneiss
TEST_65530,Gneiss
TEST_65531,Gneiss
TEST_65532,Gneiss
TEST_65533,Gneiss
TEST_65534,Gneiss
TEST_65535,Gneiss
TEST_65536,Gneiss
TEST_65537,Gneiss
TEST_65538,Gneiss
TEST_65539,Gneiss
TEST_65540,Gneiss
TEST_65541,Gneiss
TEST_65542,Gneiss
TEST_65543,Gneiss
TEST_65544,Gneiss
TEST_65545,Gneiss
TEST_65546,Mud_Sandstone
TEST_65547,Gneiss
TEST_65548,Gneiss
TEST_65549,Gneiss
TEST_65550,Etc
TEST_65551,Etc
TEST_65552,Mud_Sandstone
TEST_65553,Granite
TEST_65554,Mud_Sandstone
TEST_65555,Mud_Sandstone
TEST_65556,Gneiss
TEST_65557,Etc
TEST_65558,Granite
TEST_65559,Mud_Sandstone
TEST_65560,Etc
TEST_65561,Etc
TEST_65562,Etc
TEST_65563,Etc
TEST_65564,Etc
TEST_65565,Etc
TEST_65566,Etc
TEST_65567,Etc
TEST_65568,Etc
TEST_65569,Etc
TEST_65570,Etc
TEST_65571,Etc
TEST_65572,Gneiss
TEST_65573,Etc
TEST_65574,Etc
TEST_65575,Gneiss
TEST_65576,Gneiss
TEST_65577,Gneiss
TEST_65578,Gneiss
TEST_65579,Gneiss
TEST_65580,Etc
TEST_65581,Weathered_Rock
TEST_65582,Gneiss
TEST_65583,Gneiss
TEST_65584,Gneiss
TEST_65585,Gneiss
TEST_65586,Gneiss
TEST_65587,Gneiss
TEST_65588,Gneiss
TEST_65589,Gneiss
TEST_65590,Gneiss
TEST_65591,Gneiss
TEST_65592,Gneiss
TEST_65593,Gneiss
TEST_65594,Gneiss
TEST_65595,Gneiss
TEST_65596,Gneiss
TEST_65597,Gneiss
TEST_65598,Gneiss
TEST_65599,Weathered_Rock
TEST_65600,Gneiss
TEST_65601,Gneiss
TEST_65602,Gneiss
TEST_65603,Gneiss
TEST_65604,Gneiss
TEST_65605,Gneiss
TEST_65606,Gneiss
TEST_65607,Gneiss
TEST_65608,Gneiss
TEST_65609,Gneiss
TEST_65610,Gneiss
TEST_65611,Gneiss
TEST_65612,Gneiss
TEST_65613,Gneiss
TEST_65614,Gneiss
TEST_65615,Weathered_Rock
TEST_65616,Gneiss
TEST_65617,Gneiss
TEST_65618,Gneiss
TEST_65619,Gneiss
TEST_65620,Gneiss
TEST_65621,Gneiss
TEST_65622,Gneiss
TEST_65623,Gneiss
TEST_65624,Gneiss
TEST_65625,Weathered_Rock
TEST_65626,Gneiss
TEST_65627,Weathered_Rock
TEST_65628,Gneiss
TEST_65629,Gneiss
TEST_65630,Gneiss
TEST_65631,Gneiss
TEST_65632,Gneiss
TEST_65633,Andesite
TEST_65634,Gneiss
TEST_65635,Gneiss
TEST_65636,Gneiss
TEST_65637,Gneiss
TEST_65638,Gneiss
TEST_65639,Gneiss
TEST_65640,Gneiss
TEST_65641,Gneiss
TEST_65642,Gneiss
TEST_65643,Gneiss
TEST_65644,Gneiss
TEST_65645,Gneiss
TEST_65646,Etc
TEST_65647,Gneiss
TEST_65648,Gneiss
TEST_65649,Gneiss
TEST_65650,Gneiss
TEST_65651,Gneiss
TEST_65652,Gneiss
TEST_65653,Gneiss
TEST_65654,Gneiss
TEST_65655,Gneiss
TEST_65656,Gneiss
TEST_65657,Weathered_Rock
TEST_65658,Gneiss
TEST_65659,Gneiss
TEST_65660,Gneiss
TEST_65661,Gneiss
TEST_65662,Gneiss
TEST_65663,Gneiss
TEST_65664,Gneiss
TEST_65665,Gneiss
TEST_65666,Gneiss
TEST_65667,Gneiss
TEST_65668,Gneiss
TEST_65669,Gneiss
TEST_65670,Gneiss
TEST_65671,Gneiss
TEST_65672,Gneiss
TEST_65673,Gneiss
TEST_65674,Gneiss
TEST_65675,Gneiss
TEST_65676,Gneiss
TEST_65677,Gneiss
TEST_65678,Gneiss
TEST_65679,Gneiss
TEST_65680,Gneiss
TEST_65681,Gneiss
TEST_65682,Etc
TEST_65683,Gneiss
TEST_65684,Etc
TEST_65685,Etc
TEST_65686,Etc
TEST_65687,Granite
TEST_65688,Gneiss
TEST_65689,Gneiss
TEST_65690,Gneiss
TEST_65691,Gneiss
TEST_65692,Gneiss
TEST_65693,Gneiss
TEST_65694,Gneiss
TEST_65695,Gneiss
TEST_65696,Gneiss
TEST_65697,Gneiss
TEST_65698,Gneiss
TEST_65699,Gneiss
TEST_65700,Gneiss
TEST_65701,Gneiss
TEST_65702,Gneiss
TEST_65703,Gneiss
TEST_65704,Gneiss
TEST_65705,Gneiss
TEST_65706,Gneiss
TEST_65707,Gneiss
TEST_65708,Gneiss
TEST_65709,Gneiss
TEST_65710,Gneiss
TEST_65711,Gneiss
TEST_65712,Gneiss
TEST_65713,Gneiss
TEST_65714,Gneiss
TEST_65715,Weathered_Rock
TEST_65716,Gneiss
TEST_65717,Gneiss
TEST_65718,Gneiss
TEST_65719,Gneiss
TEST_65720,Gneiss
TEST_65721,Gneiss
TEST_65722,Gneiss
TEST_65723,Gneiss
TEST_65724,Gneiss
TEST_65725,Gneiss
TEST_65726,Gneiss
TEST_65727,Etc
TEST_65728,Etc
TEST_65729,Etc
TEST_65730,Etc
TEST_65731,Etc
TEST_65732,Etc
TEST_65733,Etc
TEST_65734,Gneiss
TEST_65735,Gneiss
TEST_65736,Gneiss
TEST_65737,Gneiss
TEST_65738,Gneiss
TEST_65739,Gneiss
TEST_65740,Gneiss
TEST_65741,Gneiss
TEST_65742,Gneiss
TEST_65743,Weathered_Rock
TEST_65744,Etc
TEST_65745,Etc
TEST_65746,Etc
TEST_65747,Etc
TEST_65748,Etc
TEST_65749,Etc
TEST_65750,Etc
TEST_65751,Etc
TEST_65752,Etc
TEST_65753,Etc
TEST_65754,Gneiss
TEST_65755,Gneiss
TEST_65756,Gneiss
TEST_65757,Gneiss
TEST_65758,Gneiss
TEST_65759,Gneiss
TEST_65760,Gneiss
TEST_65761,Gneiss
TEST_65762,Gneiss
TEST_65763,Gneiss
TEST_65764,Gneiss
TEST_65765,Gneiss
TEST_65766,Gneiss
TEST_65767,Gneiss
TEST_65768,Gneiss
TEST_65769,Weathered_Rock
TEST_65770,Etc
TEST_65771,Etc
TEST_65772,Etc
TEST_65773,Etc
TEST_65774,Etc
TEST_65775,Weathered_Rock
TEST_65776,Gneiss
TEST_65777,Gneiss
TEST_65778,Gneiss
TEST_65779,Gneiss
TEST_65780,Weathered_Rock
TEST_65781,Gneiss
TEST_65782,Gneiss
TEST_65783,Gneiss
TEST_65784,Gneiss
TEST_65785,Gneiss
TEST_65786,Weathered_Rock
TEST_65787,Gneiss
TEST_65788,Gneiss
TEST_65789,Gneiss
TEST_65790,Weathered_Rock
TEST_65791,Gneiss
TEST_65792,Gneiss
TEST_65793,Gneiss
TEST_65794,Gneiss
TEST_65795,Gneiss
TEST_65796,Gneiss
TEST_65797,Weathered_Rock
TEST_65798,Gneiss
TEST_65799,Gneiss
TEST_65800,Gneiss
TEST_65801,Gneiss
TEST_65802,Gneiss
TEST_65803,Etc
TEST_65804,Gneiss
TEST_65805,Etc
TEST_65806,Weathered_Rock
TEST_65807,Etc
TEST_65808,Weathered_Rock
TEST_65809,Weathered_Rock
TEST_65810,Etc
TEST_65811,Weathered_Rock
TEST_65812,Etc
TEST_65813,Weathered_Rock
TEST_65814,Weathered_Rock
TEST_65815,Gneiss
TEST_65816,Gneiss
TEST_65817,Gneiss
TEST_65818,Gneiss
TEST_65819,Weathered_Rock
TEST_65820,Gneiss
TEST_65821,Gneiss
TEST_65822,Gneiss
TEST_65823,Gneiss
TEST_65824,Gneiss
TEST_65825,Gneiss
TEST_65826,Gneiss
TEST_65827,Gneiss
TEST_65828,Gneiss
TEST_65829,Gneiss
TEST_65830,Gneiss
TEST_65831,Gneiss
TEST_65832,Weathered_Rock
TEST_65833,Gneiss
TEST_65834,Gneiss
TEST_65835,Gneiss
TEST_65836,Gneiss
TEST_65837,Gneiss
TEST_65838,Gneiss
TEST_65839,Gneiss
TEST_65840,Gneiss
TEST_65841,Gneiss
TEST_65842,Gneiss
TEST_65843,Gneiss
TEST_65844,Gneiss
TEST_65845,Gneiss
TEST_65846,Gneiss
TEST_65847,Gneiss
TEST_65848,Gneiss
TEST_65849,Gneiss
TEST_65850,Gneiss
TEST_65851,Gneiss
TEST_65852,Gneiss
TEST_65853,Gneiss
TEST_65854,Gneiss
TEST_65855,Gneiss
TEST_65856,Weathered_Rock
TEST_65857,Gneiss
TEST_65858,Gneiss
TEST_65859,Gneiss
TEST_65860,Gneiss
TEST_65861,Gneiss
TEST_65862,Gneiss
TEST_65863,Gneiss
TEST_65864,Gneiss
TEST_65865,Gneiss
TEST_65866,Gneiss
TEST_65867,Gneiss
TEST_65868,Gneiss
TEST_65869,Gneiss
TEST_65870,Gneiss
TEST_65871,Gneiss
TEST_65872,Gneiss
TEST_65873,Gneiss
TEST_65874,Gneiss
TEST_65875,Weathered_Rock
TEST_65876,Weathered_Rock
TEST_65877,Weathered_Rock
TEST_65878,Gneiss
TEST_65879,Gneiss
TEST_65880,Gneiss
TEST_65881,Gneiss
TEST_65882,Etc
TEST_65883,Etc
TEST_65884,Etc
TEST_65885,Etc
TEST_65886,Etc
TEST_65887,Etc
TEST_65888,Etc
TEST_65889,Etc
TEST_65890,Etc
TEST_65891,Etc
TEST_65892,Etc
TEST_65893,Etc
TEST_65894,Etc
TEST_65895,Gneiss
TEST_65896,Gneiss
TEST_65897,Gneiss
TEST_65898,Gneiss
TEST_65899,Gneiss
TEST_65900,Gneiss
TEST_65901,Gneiss
TEST_65902,Gneiss
TEST_65903,Gneiss
TEST_65904,Gneiss
TEST_65905,Gneiss
TEST_65906,Weathered_Rock
TEST_65907,Gneiss
TEST_65908,Gneiss
TEST_65909,Gneiss
TEST_65910,Gneiss
TEST_65911,Gneiss
TEST_65912,Gneiss
TEST_65913,Gneiss
TEST_65914,Gneiss
TEST_65915,Gneiss
TEST_65916,Gneiss
TEST_65917,Gneiss
TEST_65918,Weathered_Rock
TEST_65919,Gneiss
TEST_65920,Gneiss
TEST_65921,Gneiss
TEST_65922,Gneiss
TEST_65923,Gneiss
TEST_65924,Gneiss
TEST_65925,Gneiss
TEST_65926,Gneiss
TEST_65927,Weathered_Rock
TEST_65928,Gneiss
TEST_65929,Gneiss
TEST_65930,Gneiss
TEST_65931,Gneiss
TEST_65932,Gneiss
TEST_65933,Gneiss
TEST_65934,Gneiss
TEST_65935,Gneiss
TEST_65936,Gneiss
TEST_65937,Gneiss
TEST_65938,Gneiss
TEST_65939,Gneiss
TEST_65940,Gneiss
TEST_65941,Gneiss
TEST_65942,Gneiss
TEST_65943,Gneiss
TEST_65944,Gneiss
TEST_65945,Gneiss
TEST_65946,Gneiss
TEST_65947,Gneiss
TEST_65948,Gneiss
TEST_65949,Gneiss
TEST_65950,Gneiss
TEST_65951,Gneiss
TEST_65952,Gneiss
TEST_65953,Gneiss
TEST_65954,Gneiss
TEST_65955,Gneiss
TEST_65956,Gneiss
TEST_65957,Etc
TEST_65958,Gneiss
TEST_65959,Weathered_Rock
TEST_65960,Etc
TEST_65961,Gneiss
TEST_65962,Gneiss
TEST_65963,Gneiss
TEST_65964,Gneiss
TEST_65965,Gneiss
TEST_65966,Gneiss
TEST_65967,Gneiss
TEST_65968,Gneiss
TEST_65969,Gneiss
TEST_65970,Gneiss
TEST_65971,Gneiss
TEST_65972,Gneiss
TEST_65973,Gneiss
TEST_65974,Gneiss
TEST_65975,Gneiss
TEST_65976,Etc
TEST_65977,Etc
TEST_65978,Etc
TEST_65979,Etc
TEST_65980,Weathered_Rock
TEST_65981,Gneiss
TEST_65982,Gneiss
TEST_65983,Etc
TEST_65984,Weathered_Rock
TEST_65985,Etc
TEST_65986,Gneiss
TEST_65987,Gneiss
TEST_65988,Gneiss
TEST_65989,Gneiss
TEST_65990,Gneiss
TEST_65991,Gneiss
TEST_65992,Gneiss
TEST_65993,Gneiss
TEST_65994,Gneiss
TEST_65995,Gneiss
TEST_65996,Gneiss
TEST_65997,Gneiss
TEST_65998,Gneiss
TEST_65999,Gneiss
TEST_66000,Gneiss
TEST_66001,Gneiss
TEST_66002,Gneiss
TEST_66003,Gneiss
TEST_66004,Etc
TEST_66005,Etc
TEST_66006,Etc
TEST_66007,Etc
TEST_66008,Granite
TEST_66009,Etc
TEST_66010,Etc
TEST_66011,Etc
TEST_66012,Etc
TEST_66013,Mud_Sandstone
TEST_66014,Andesite
TEST_66015,Mud_Sandstone
TEST_66016,Mud_Sandstone
TEST_66017,Mud_Sandstone
TEST_66018,Mud_Sandstone
TEST_66019,Mud_Sandstone
TEST_66020,Mud_Sandstone
TEST_66021,Mud_Sandstone
TEST_66022,Mud_Sandstone
TEST_66023,Mud_Sandstone
TEST_66024,Mud_Sandstone
TEST_66025,Mud_Sandstone
TEST_66026,Mud_Sandstone
TEST_66027,Andesite
TEST_66028,Mud_Sandstone
TEST_66029,Andesite
TEST_66030,Mud_Sandstone
TEST_66031,Andesite
TEST_66032,Etc
TEST_66033,Basalt
TEST_66034,Mud_Sandstone
TEST_66035,Granite
TEST_66036,Mud_Sandstone
TEST_66037,Mud_Sandstone
TEST_66038,Andesite
TEST_66039,Mud_Sandstone
TEST_66040,Mud_Sandstone
TEST_66041,Mud_Sandstone
TEST_66042,Mud_Sandstone
TEST_66043,Mud_Sandstone
TEST_66044,Granite
TEST_66045,Mud_Sandstone
TEST_66046,Mud_Sandstone
TEST_66047,Mud_Sandstone
TEST_66048,Andesite
TEST_66049,Basalt
TEST_66050,Mud_Sandstone
TEST_66051,Mud_Sandstone
TEST_66052,Basalt
TEST_66053,Mud_Sandstone
TEST_66054,Mud_Sandstone
TEST_66055,Mud_Sandstone
TEST_66056,Andesite
TEST_66057,Mud_Sandstone
TEST_66058,Mud_Sandstone
TEST_66059,Mud_Sandstone
TEST_66060,Mud_Sandstone
TEST_66061,Mud_Sandstone
TEST_66062,Mud_Sandstone
TEST_66063,Mud_Sandstone
TEST_66064,Mud_Sandstone
TEST_66065,Mud_Sandstone
TEST_66066,Granite
TEST_66067,Granite
TEST_66068,Granite
TEST_66069,Mud_Sandstone
TEST_66070,Mud_Sandstone
TEST_66071,Mud_Sandstone
TEST_66072,Mud_Sandstone
TEST_66073,Mud_Sandstone
TEST_66074,Mud_Sandstone
TEST_66075,Basalt
TEST_66076,Mud_Sandstone
TEST_66077,Mud_Sandstone
TEST_66078,Basalt
TEST_66079,Mud_Sandstone
TEST_66080,Etc
TEST_66081,Granite
TEST_66082,Mud_Sandstone
TEST_66083,Mud_Sandstone
TEST_66084,Granite
TEST_66085,Etc
TEST_66086,Mud_Sandstone
TEST_66087,Mud_Sandstone
TEST_66088,Mud_Sandstone
TEST_66089,Mud_Sandstone
TEST_66090,Granite
TEST_66091,Mud_Sandstone
TEST_66092,Mud_Sandstone
TEST_66093,Mud_Sandstone
TEST_66094,Mud_Sandstone
TEST_66095,Mud_Sandstone
TEST_66096,Granite
TEST_66097,Mud_Sandstone
TEST_66098,Mud_Sandstone
TEST_66099,Mud_Sandstone
TEST_66100,Mud_Sandstone
TEST_66101,Andesite
TEST_66102,Mud_Sandstone
TEST_66103,Granite
TEST_66104,Mud_Sandstone
TEST_66105,Andesite
TEST_66106,Basalt
TEST_66107,Mud_Sandstone
TEST_66108,Mud_Sandstone
TEST_66109,Granite
TEST_66110,Mud_Sandstone
TEST_66111,Mud_Sandstone
TEST_66112,Weathered_Rock
TEST_66113,Mud_Sandstone
TEST_66114,Mud_Sandstone
TEST_66115,Mud_Sandstone
TEST_66116,Mud_Sandstone
TEST_66117,Mud_Sandstone
TEST_66118,Mud_Sandstone
TEST_66119,Mud_Sandstone
TEST_66120,Mud_Sandstone
TEST_66121,Basalt
TEST_66122,Mud_Sandstone
TEST_66123,Mud_Sandstone
TEST_66124,Mud_Sandstone
TEST_66125,Basalt
TEST_66126,Andesite
TEST_66127,Mud_Sandstone
TEST_66128,Mud_Sandstone
TEST_66129,Mud_Sandstone
TEST_66130,Mud_Sandstone
TEST_66131,Mud_Sandstone
TEST_66132,Etc
TEST_66133,Granite
TEST_66134,Gneiss
TEST_66135,Mud_Sandstone
TEST_66136,Mud_Sandstone
TEST_66137,Mud_Sandstone
TEST_66138,Granite
TEST_66139,Mud_Sandstone
TEST_66140,Mud_Sandstone
TEST_66141,Mud_Sandstone
TEST_66142,Mud_Sandstone
TEST_66143,Granite
TEST_66144,Mud_Sandstone
TEST_66145,Mud_Sandstone
TEST_66146,Mud_Sandstone
TEST_66147,Andesite
TEST_66148,Basalt
TEST_66149,Mud_Sandstone
TEST_66150,Mud_Sandstone
TEST_66151,Mud_Sandstone
TEST_66152,Basalt
TEST_66153,Mud_Sandstone
TEST_66154,Mud_Sandstone
TEST_66155,Mud_Sandstone
TEST_66156,Basalt
TEST_66157,Mud_Sandstone
TEST_66158,Mud_Sandstone
TEST_66159,Mud_Sandstone
TEST_66160,Andesite
TEST_66161,Mud_Sandstone
TEST_66162,Mud_Sandstone
TEST_66163,Granite
TEST_66164,Granite
TEST_66165,Basalt
TEST_66166,Mud_Sandstone
TEST_66167,Mud_Sandstone
TEST_66168,Granite
TEST_66169,Granite
TEST_66170,Mud_Sandstone
TEST_66171,Mud_Sandstone
TEST_66172,Granite
TEST_66173,Basalt
TEST_66174,Mud_Sandstone
